File_index,Function,Line,Variable,out_xor,out_xor_relative,diffnormr,outcome,bit,DI
297011,FFT1DOnce,874,x_c,-5.820766091346741e-11,3.616234637944109e-12,1.137e-13,Masked,13,18563
229058,FFT1DOnce,875,x2,9.094947017729282e-13,1.5613391606401874e-13,1.705e-13,Masked,9,14316
57619,FFT1DOnce,872,tau_c,1.8189894035458565e-12,2.0206890430144228e-12,1.8758e-12,Masked,13,3601
169558,FFT1DOnce,876,x2,2.9802322387695312e-08,7.860879630370727e-09,5.116e-13,Masked,25,10597
277327,FFT1DOnce,867,omega_r,-6.6032955972273626e+302,-inf,255.94696235180453,SDC,61,17332
437962,FFT1DOnce,867,omega_r,0.00048828125,0.000528512017580862,5.68e-14,Masked,41,27372
379431,Reverse,833,x,4.76837158203125e-07,1.535525933602659e-07,2.84e-14,Masked,29,23714
263071,CopyColumn,820,dest,-2.5282737612073882,1.0,1.705e-13,Masked,61,16441
283946,FFT1DOnce,873,x_r,0.00390625,-0.0007627149192617936,1.137e-13,Masked,41,17746
257001,Transpose,803,dest,-3.0517578125e-05,3.627145256532471e-05,2.558e-13,Masked,37,16062
87976,TwiddleOneCol,709,tomega_r,5.960464479967675e-08,2.4291133312432754e-06,2.84e-14,Masked,33,5498
103705,TwiddleOneCol,715,tx,-3.0517578125e-05,5.588672036926405e-05,0.0,Masked,37,6481
53667,FFT1DOnce,877,x1,-2.9103830456733704e-11,3.624669535135119e-12,2.90186e-11,Masked,13,3354
409674,Transpose,803,dest,-0.001953125,0.0007477491264494504,8.53e-14,Masked,41,25604
156432,FFT1DOnce,872,tau_c,2.220446049250313e-16,5.5340584919339e-16,8.53e-14,Masked,1,9777
378015,TwiddleOneCol,715,tx,-18.346151441576843,1.0,8.53e-14,Masked,61,23625
235947,FFT1DOnce,873,x_r,-0.03125,0.009467849693215803,4.832e-13,Masked,45,14746
224489,FFT1DOnce,877,x1,-1.9073486327986222e-06,3.3995761649667776e-05,1.421e-13,Masked,37,14030
310075,FFT1DOnce,874,x_c,-0.0625,0.009311021515237924,5.4e-13,Masked,45,19379
232402,FFT1DOnce,868,omega_c,-1.1368683772161603e-13,-1.13686837722383e-13,1.99e-13,Masked,9,14525
305392,TwiddleOneCol,712,tx_c,-7.105427357601002e-15,6.590039990156003e-16,8.53e-14,Masked,1,19087
320471,FFT1DOnce,876,x2,3.814697265625e-06,-1.1984947313869918e-07,5.68e-14,Masked,29,20029
75110,FFT1DOnce,873,x_r,-1.4901161193847656e-08,1.3584597108092986e-08,1.49011044e-08,Masked,25,4694
333676,FFT1DOnce,873,x_r,-1.0,-0.16069486522774842,5.969e-13,Masked,49,20854
288332,FFT1DOnce,871,tau_r,2.0,0.2132416866874905,1.705e-13,Masked,49,18020
90171,FFT1DOnce,878,x1,-0.015625,0.010065874713077405,0.0156249999999147,Masked,45,5635
221640,FFT1DOnce,867,omega_r,1.9073486328125e-06,2.6974032587594755e-06,1.99e-13,Masked,33,13852
275284,FFT1DOnce,872,tau_c,-1.1641532182693481e-10,-3.0216288865041564e-11,3.126e-13,Masked,17,17205
252659,Transpose,804,dest,-3.637978807091713e-12,1.8627890597097985e-12,1.421e-13,Masked,13,15791
210164,FFT1DOnce,870,x_c,-2.3283064365386963e-10,-5.517904841061275e-11,5.969e-13,Masked,17,13135
358384,FFT1DOnce,870,x_c,3.552713678800501e-15,-8.6999425863328545e-16,8.53e-14,Masked,1,22399
329848,TwiddleOneCol,710,tomega_c,1.9073486328125e-06,2.8401750815895515e-06,2.84e-14,Masked,33,20615
419027,Reverse,832,x,-3.637978807091713e-12,-2.4891708500064705e-12,2.84e-14,Masked,13,26189
285962,FFT1DOnce,867,omega_r,0.0009765625,0.0009765625,2.274e-13,Masked,41,17872
81908,FFT1DOnce,878,x1,-2.9103830456733704e-11,3.504397914075221e-11,2.9047e-11,Masked,17,5119
415340,FFT1DOnce,869,x_r,-4.0,-0.1588149519436388,1.137e-13,Masked,49,25958
539227,CopyColumn,820,dest,0.0009765625,0.012073478461961358,0.0009765625000853,Masked,45,33701
268938,Transpose,803,dest,-0.001953125,-0.0005075839399669882,2.558e-13,Masked,41,16808
499058,FFT1DOnce,870,x_c,-1.8189894035458565e-12,1.3233551351852094e-13,8.53e-14,Masked,9,31191
330763,TwiddleOneCol,714,tx,0.0625,0.0118027430711042,1.421e-13,Masked,45,20672
539371,CopyColumn,819,dest,0.0078125,0.009351857632459114,0.0078125000000853,Masked,45,33710
405919,Transpose,804,dest,nan,nan,nan,DUE,61,25369
226950,FFT1DOnce,875,x2,7.450580596923828e-09,-1.0277141478442451e-08,2.842e-13,Masked,25,14184
483138,FFT1DOnce,875,x2,-9.094947017729282e-13,1.5124889775033292e-13,5.68e-14,Masked,9,30196
231195,FFT1DOnce,876,x2,-0.0078125,-0.01387884192045616,1.705e-13,Masked,45,14449
96017,TwiddleOneCol,715,tx,4.996003610813204e-16,9.823690395399525e-15,8.53e-14,Masked,5,6001
345910,TwiddleOneCol,712,tx_c,1.8626450937198058e-09,8.854913263032115e-09,8.53e-14,Masked,25,21619
300873,FFT1DOnce,875,x2,0.000244140625,3.2075468296844486e-05,2.558e-13,Masked,37,18804
368478,FFT1DOnce,876,x2,-1.3341940295134691e+20,-1.8446744073709552e+19,185.76856054009312,SDC,57,23029
501846,FFT1DOnce,876,x2,1.9073486328125e-06,7.515036951652688e-09,7.4506659e-09,Masked,25,31365
174364,FFT1DOnce,876,x2,0.125,-0.12617411663780753,2.558e-13,Masked,49,10897
479493,FFT1DOnce,871,tau_r,1.4901161193847656e-08,7.919669711473243e-10,8.53e-14,Masked,21,29968
296448,FFT1DOnce,875,x2,1.4210854715202004e-14,-6.016737064466546e-16,8.53e-14,Masked,1,18528
351497,FFT1DOnce,871,tau_r,-0.00048828125,4.1173468874179974e-05,1.99e-13,Masked,37,21968
391964,FFT1DOnce,868,omega_c,-0.125,0.1250000000008433,2.558e-13,Masked,49,24497
492419,FFT1DOnce,871,tau_r,2.9103830456733704e-11,1.9330924495109977e-12,2.84e-14,Masked,13,30776
962,Transpose,803,dest,5.689893001203927e-14,1.2277898364749523e-13,1.137e-13,Masked,9,60
386962,TwiddleOneCol,710,tomega_c,1.1368683772161603e-13,-1.7920365848367752e-13,1.705e-13,Masked,9,24185
40335,TwiddleOneCol,714,tx,-1.4845871825656908e+308,-inf,nan,DUE,61,2520
51636,FFT1DOnce,870,x_c,-5.820766091346741e-11,4.774727069176598e-11,5.81508e-11,Masked,17,3227
534434,CopyColumn,819,dest,-2.839395385478838e-14,2.2228977751166413e-13,5.68e-14,Masked,9,33402
494964,FFT1DOnce,874,x_c,-3.725290298461914e-09,4.3367384766975845e-11,2.90186e-11,Masked,17,30935
20100,FFT1DOnce,867,omega_r,9.999986271989544e-17,-2.722414346807255e-11,8.53e-14,Masked,17,1256
284037,FFT1DOnce,867,omega_r,9.313225746154785e-10,9.313225746154785e-10,8.53e-14,Masked,21,17752
149411,FFT1DOnce,877,x1,1.4551915228366852e-11,3.423471201723401e-12,8.53e-14,Masked,13,9338
122115,FFT1DOnce,871,tau_r,2.2730428650419299e-13,1.8522421383138656e-12,2.842e-13,Masked,13,7632
313885,TwiddleOneCol,715,tx,-444.72917733964505,-14.999999999999998,1.421e-13,Masked,53,19617
